,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1003,22,0.2,0.2,0.2,0.2,0.1,0.1
1,2006,25,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091
2,3011,26,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
3,4016,27,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
4,5021,28,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
5,6028,30,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
6,7036,30,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
7,8042,30,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
8,9047,30,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
9,10050,31,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
10,11058,31,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
11,12061,31,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182
12,13076,31,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091
13,14090,31,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
14,15106,31,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
15,16121,32,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
16,17140,33,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
17,18141,34,0.25,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
18,19141,35,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693
19,20020,35,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693
