,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1003,17,0.1,0.3,0.1,0.2,0.2,0.1
1,2009,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
2,3014,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
3,4021,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
4,5024,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
5,6028,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
6,7032,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
7,8037,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
8,9041,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
9,10046,19,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
10,11057,21,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333
11,12070,21,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333
12,13070,21,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333
13,14090,21,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333
14,15099,21,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333
15,16103,21,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333
16,17120,21,0.16666666666666666,0.25,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333
17,18121,22,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693
18,19128,22,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693
19,20129,22,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693
20,21132,22,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693
21,22152,22,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693
22,23178,23,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142
23,24200,23,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142
24,25219,24,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
25,26219,24,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
26,27221,24,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
27,28248,24,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
28,29274,24,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
29,30292,24,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285
30,31299,24,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285
31,32306,24,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.14285714285714285
32,33318,25,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
33,34325,25,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
34,35334,25,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
35,36340,25,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
36,37341,25,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
37,38347,25,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
38,39355,26,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142
