,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1005,23,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.23076923076923078,0.07692307692307693
1,2010,28,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.07142857142857142
2,3014,30,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667
3,4019,31,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.06666666666666667
4,5026,33,0.13333333333333333,0.4,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667
5,6032,33,0.13333333333333333,0.4,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667
6,7040,33,0.13333333333333333,0.4,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667
7,8045,34,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667
8,9047,34,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667
9,10053,35,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.06666666666666667
10,11069,36,0.06666666666666667,0.4,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667
11,12089,36,0.06666666666666667,0.4,0.13333333333333333,0.2,0.13333333333333333,0.06666666666666667
12,13110,37,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
13,14127,38,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
14,15148,38,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
15,16169,38,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
16,17192,40,0.06666666666666667,0.4,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667
17,18212,40,0.06666666666666667,0.4,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667
18,19227,40,0.06666666666666667,0.4,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667
19,20248,42,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
20,21271,43,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667
21,22291,44,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
22,23310,45,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
23,24324,45,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
24,25350,45,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
25,26370,45,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
26,27391,45,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
27,28406,45,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
28,29428,45,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333
29,30448,46,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
30,31468,46,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
31,32489,46,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
32,33508,46,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
33,34525,46,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
34,35547,46,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667
35,36556,47,0.06666666666666667,0.4,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667
36,37578,47,0.06666666666666667,0.4,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667
37,38593,47,0.06666666666666667,0.4,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667
38,39613,48,0.0625,0.375,0.25,0.125,0.125,0.0625
39,40637,48,0.0625,0.375,0.25,0.125,0.125,0.0625
40,41659,48,0.0625,0.375,0.25,0.125,0.125,0.0625
41,42679,48,0.0625,0.375,0.25,0.125,0.125,0.0625
42,43689,50,0.0625,0.3125,0.25,0.125,0.125,0.125
43,44698,50,0.0625,0.3125,0.25,0.125,0.125,0.125
44,45703,50,0.0625,0.3125,0.25,0.125,0.125,0.125
45,46710,50,0.0625,0.3125,0.25,0.125,0.125,0.125
46,47722,50,0.0625,0.3125,0.25,0.125,0.125,0.125
47,48733,50,0.0625,0.3125,0.25,0.125,0.125,0.125
48,49742,50,0.0625,0.3125,0.25,0.125,0.125,0.125
49,50024,50,0.0625,0.3125,0.25,0.125,0.125,0.125
