,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1005,15,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
1,2010,19,0.1,0.3,0.1,0.3,0.1,0.1
2,3015,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
3,4017,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
4,5023,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
5,6026,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
6,7033,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
7,8037,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
8,9041,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
9,10044,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
10,11061,21,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
11,12079,24,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091
12,13080,26,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333
13,14100,27,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
14,15101,28,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
15,16124,29,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
16,17124,30,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
17,18144,31,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
18,19165,33,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
19,20165,35,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
20,21168,38,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
21,22189,40,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
22,23206,40,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
23,24229,40,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
24,25254,41,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
25,26279,41,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
26,27305,41,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
27,28329,41,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693
28,29350,42,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.15384615384615385
29,30377,43,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.15384615384615385
30,31402,43,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.15384615384615385
31,32425,44,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
32,33452,44,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
33,34473,44,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
34,35493,44,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
35,36514,44,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
36,37522,46,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
37,38525,47,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
38,39531,47,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
39,40536,47,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
40,41544,47,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
41,42551,47,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
42,43580,48,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
43,44588,48,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.21428571428571427
44,45595,48,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
45,46599,48,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
46,47629,48,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
47,48632,48,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
48,49638,48,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
