,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
0,1005,26,0.25,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333
1,2009,30,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.07692307692307693
2,3013,34,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142
3,4019,36,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142
4,5023,36,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142
5,6029,36,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142
6,7032,37,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142
7,8038,37,0.4,0.2,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667
8,9040,37,0.4,0.2,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667
9,10044,37,0.4,0.2,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667
10,11053,37,0.4,0.2,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667
11,12074,40,0.4,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
12,13093,43,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
13,14116,43,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
14,15133,43,0.4,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
15,16157,45,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
16,17180,45,0.4,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
17,18196,46,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
18,19216,46,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
19,20237,46,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
20,21259,47,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
21,22279,47,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667
22,23297,48,0.375,0.3125,0.0625,0.125,0.0625,0.0625
23,24315,48,0.375,0.3125,0.0625,0.125,0.0625,0.0625
24,25335,48,0.375,0.3125,0.0625,0.125,0.0625,0.0625
25,26360,49,0.375,0.3125,0.0625,0.125,0.0625,0.0625
26,27381,49,0.4375,0.25,0.0625,0.125,0.0625,0.0625
27,28395,49,0.4375,0.25,0.0625,0.125,0.0625,0.0625
28,29417,49,0.4375,0.25,0.0625,0.125,0.0625,0.0625
29,30437,49,0.4375,0.25,0.0625,0.125,0.0625,0.0625
30,31456,49,0.4375,0.25,0.0625,0.125,0.0625,0.0625
31,32487,50,0.4375,0.1875,0.0625,0.125,0.125,0.0625
32,33505,50,0.375,0.25,0.0625,0.125,0.125,0.0625
33,34516,50,0.375,0.25,0.0625,0.125,0.125,0.0625
34,35522,50,0.4375,0.1875,0.0625,0.125,0.125,0.0625
35,36536,50,0.4375,0.1875,0.0625,0.125,0.125,0.0625
36,37547,50,0.4375,0.1875,0.0625,0.125,0.125,0.0625
37,38558,50,0.4375,0.1875,0.0625,0.125,0.125,0.0625
38,39568,50,0.4375,0.1875,0.0625,0.125,0.125,0.0625
39,40607,52,0.3125,0.3125,0.0625,0.125,0.125,0.0625
40,41620,52,0.3125,0.3125,0.0625,0.125,0.125,0.0625
41,42628,52,0.3125,0.3125,0.0625,0.125,0.125,0.0625
42,43637,52,0.3125,0.3125,0.0625,0.125,0.125,0.0625
43,44650,53,0.375,0.25,0.0625,0.125,0.125,0.0625
44,45660,53,0.375,0.25,0.0625,0.125,0.125,0.0625
45,46671,53,0.375,0.25,0.0625,0.125,0.125,0.0625
46,47682,53,0.375,0.25,0.0625,0.125,0.125,0.0625
47,48699,53,0.375,0.25,0.0625,0.125,0.125,0.0625
48,49710,53,0.375,0.25,0.0625,0.125,0.125,0.0625
49,50036,53,0.375,0.25,0.0625,0.125,0.125,0.0625
